year,month,price,mileage,car_type,brand
2024,4,38000,18.6,Pickup,Toyota
2024,4,35000,21.2,Coupe,Toyota
2024,4,50000,41.7,SUV,BMW
2024,4,60000,27.8,SUV,Subaru
2024,4,38000,38.3,Coupe,BMW
2024,4,35000,48.2,SUV,Ford
2024,4,25000,37.8,Sedan,Kia
2024,4,40000,31.4,SUV,Kia
2024,4,120000,15.1,SUV,BMW
2024,4,100000,20.8,Hatchback,Tesla
2024,4,45000,32.9,SUV,BMW
2024,4,120000,40.4,SUV,BMW
2024,4,18000,23.8,SUV,Kia
2024,4,35000,46.3,SUV,Kia
2024,4,45000,49.2,Sedan,Honda
2024,4,25000,46.6,SUV,Toyota
2024,4,42000,36.1,SUV,Nissan
2024,4,42000,15.9,Convertible,BMW
2024,4,32000,33.7,Sedan,Honda
2024,4,48000,46.2,Sedan,Toyota
2024,4,55000,39.2,Sedan,BMW
2024,4,38000,36.0,Coupe,BMW
2024,4,20000,24.9,Coupe,BMW
2024,4,25000,17.4,SUV,Toyota
2024,4,48000,18.1,SUV,Audi
2024,4,32000,37.5,Hatchback,Kia
2024,4,15000,35.0,Sedan,Kia
2024,4,30000,34.5,SUV,Honda
2024,4,48000,22.3,Pickup,Honda
2024,4,100000,48.9,Pickup,BMW
2024,4,18000,41.5,SUV,Nissan
2024,4,25000,15.2,Hatchback,Toyota
2024,4,18000,28.8,SUV,Honda
2024,4,48000,29.7,SUV,BMW
2024,4,22000,29.1,Sedan,Honda
2024,4,30000,34.2,Convertible,Mazda
2024,4,48000,15.2,Pickup,BMW
2024,4,48000,49.2,Convertible,Subaru
2024,4,70000,37.6,SUV,Tesla
2024,4,65000,43.7,SUV,BMW
2024,4,25000,22.7,Pickup,Ford
2024,4,22000,38.7,SUV,Nissan
2024,4,32000,44.6,SUV,Ford
2024,4,42000,41.6,Pickup,Ford
2024,4,45000,19.6,Convertible,Subaru
2024,4,100000,20.7,Hatchback,Tesla
2024,4,45000,46.9,Hatchback,Toyota
2024,4,20000,37.8,Sedan,Kia
2024,4,100000,39.2,SUV,Audi
2024,4,50000,42.4,Sedan,Subaru
2024,4,32000,33.1,SUV,Ford
2024,4,80000,17.1,SUV,BMW
2024,5,15000,41.9,SUV,Hyundai
2024,5,32000,45.5,SUV,Toyota
2024,5,40000,42.4,Hatchback,Volkswagen
2024,5,25000,18.5,Sedan,Kia
2024,5,28000,33.2,Convertible,Mazda
2024,5,90000,22.3,Sedan,Mercedes
2024,5,65000,17.5,Convertible,Subaru
2024,5,38000,40.1,SUV,Honda
2024,5,80000,34.2,Hatchback,BMW
2024,5,42000,20.8,SUV,Toyota
2024,5,15000,21.5,Convertible,BMW
2024,5,20000,15.7,SUV,Honda
2024,5,15000,28.3,Sedan,Hyundai
2024,5,25000,19.5,SUV,Hyundai
2024,5,40000,20.1,Sedan,Hyundai
2024,5,60000,19.4,Sedan,BMW
2024,5,50000,37.8,Hatchback,BMW
2024,5,65000,24.2,Hatchback,Subaru
2024,5,60000,25.0,Sedan,BMW
2024,5,42000,15.7,Convertible,BMW
2024,5,30000,35.4,Convertible,Ford
2024,5,15000,18.1,SUV,Kia
2024,5,35000,18.7,Sedan,Toyota
2024,5,120000,42.6,Pickup,BMW
2024,5,48000,34.0,Coupe,Honda
2024,5,42000,28.4,Hatchback,Kia
2024,5,35000,16.0,Sedan,Volkswagen
2024,5,80000,43.5,SUV,Mercedes
2024,5,70000,16.5,SUV,Mercedes
2024,5,40000,20.9,Convertible,BMW
2024,5,70000,46.3,Sedan,Mercedes
2024,5,48000,38.6,Sedan,Audi
2024,5,40000,44.6,SUV,Toyota
2024,5,50000,40.9,Sedan,Honda
2024,5,25000,48.5,Sedan,Volkswagen
2024,5,22000,32.5,SUV,Toyota
2024,5,20000,44.3,Sedan,Hyundai
2024,5,90000,30.8,Sedan,BMW
2024,5,55000,29.8,Sedan,Subaru
2024,5,15000,27.2,Pickup,Chevrolet
2024,5,38000,24.1,Convertible,Mazda
2024,5,15000,40.8,SUV,Nissan
2024,5,28000,38.7,Sedan,Honda
2024,5,25000,25.9,Sedan,Kia
2024,5,48000,47.6,Sedan,Toyota
2024,5,80000,43.9,Sedan,Tesla
2024,5,20000,33.9,Sedan,Toyota
2024,5,45000,16.4,Coupe,Audi
2024,5,70000,15.6,Coupe,Audi
2024,5,25000,35.0,Coupe,Toyota
2024,5,32000,18.5,Pickup,Chevrolet
2024,5,100000,42.4,SUV,Audi
2024,5,40000,19.3,SUV,Ford
2024,5,38000,33.1,SUV,Ford
2024,5,25000,42.7,Sedan,Volkswagen
2024,5,100000,29.3,Coupe,Tesla
2024,5,38000,25.1,Sedan,Hyundai
2024,5,120000,22.8,Sedan,Mercedes
2024,5,15000,22.9,SUV,Ford
2024,5,55000,34.6,Hatchback,Subaru
2024,5,18000,45.3,SUV,Kia
2024,5,50000,39.8,Hatchback,Honda
2024,5,90000,46.9,Coupe,Mercedes
2024,5,120000,43.1,SUV,Mercedes
2024,5,32000,33.0,Convertible,Mazda
2024,5,100000,19.0,SUV,Audi
2024,5,20000,24.8,Pickup,Toyota
2024,5,32000,42.3,Sedan,Toyota
2024,5,50000,45.0,Hatchback,Toyota
2024,5,48000,35.3,Hatchback,Toyota
2024,5,120000,46.5,Pickup,BMW
2024,5,100000,28.4,Convertible,Tesla
2024,5,90000,48.4,Convertible,Audi
2024,5,75000,49.3,SUV,BMW
2024,5,32000,37.8,Sedan,Volkswagen
2024,5,70000,31.0,Sedan,Mercedes
2024,5,15000,31.5,SUV,Hyundai
2024,5,100000,22.8,Sedan,Tesla
2024,5,90000,21.1,Sedan,Mercedes
2024,5,55000,33.4,SUV,Subaru
2024,6,48000,25.6,Coupe,Toyota
2024,6,32000,33.1,Sedan,Honda
2024,6,42000,31.7,Sedan,Toyota
2024,6,28000,43.7,SUV,Kia
2024,6,18000,23.6,Hatchback,Toyota
2024,6,75000,24.3,SUV,Mercedes
2024,6,60000,47.9,SUV,BMW
2024,6,70000,27.1,SUV,Audi
2024,6,40000,43.5,SUV,Hyundai
2024,6,70000,38.3,Hatchback,Mercedes
2024,6,90000,15.2,Sedan,Mercedes
2024,6,42000,19.8,SUV,Toyota
2024,6,15000,41.4,SUV,Nissan
2024,6,40000,45.1,Hatchback,Kia
2024,6,30000,43.2,Sedan,Toyota
2024,6,60000,16.5,SUV,Toyota
2024,6,35000,23.0,SUV,Kia
2024,6,45000,22.7,SUV,Audi
2024,6,100000,41.9,Sedan,Mercedes
2024,6,15000,35.7,Hatchback,Toyota
2024,6,20000,31.2,SUV,Toyota
2024,6,32000,31.9,Sedan,Kia
2024,6,70000,41.7,SUV,Audi
2024,6,20000,41.6,Sedan,Hyundai
2024,6,70000,24.8,Hatchback,Tesla
2024,6,25000,18.4,Sedan,Toyota
2024,6,90000,22.7,Sedan,Tesla
2024,6,50000,34.2,SUV,Honda
2024,6,38000,44.8,Pickup,Ford
2024,6,32000,33.4,Hatchback,Hyundai
2024,6,40000,21.4,Sedan,Toyota
2024,6,22000,16.6,Pickup,Ford
2024,6,22000,15.3,Sedan,Kia
2024,6,35000,26.0,SUV,Honda
2024,6,48000,22.0,Sedan,Honda
2024,6,30000,26.9,Sedan,Honda
2024,6,38000,27.7,Sedan,Volkswagen
2024,6,28000,33.3,SUV,Hyundai
2024,6,42000,26.0,SUV,Kia
2024,6,100000,19.7,Sedan,Audi
2024,6,50000,44.4,SUV,Subaru
2024,6,60000,18.9,Convertible,Honda
2024,6,70000,46.6,SUV,Tesla
2024,6,45000,19.1,Pickup,Audi
2024,6,25000,36.4,Sedan,Volkswagen
2024,6,22000,42.3,Convertible,BMW
2024,6,28000,34.3,Sedan,Toyota
2024,6,20000,47.6,Coupe,BMW
2024,6,20000,49.1,Sedan,Toyota
2024,6,42000,29.4,SUV,Toyota
2024,6,38000,17.2,Sedan,Hyundai
2024,6,90000,22.4,Pickup,Tesla
2024,6,70000,37.9,SUV,Audi
2024,6,65000,28.2,Pickup,BMW
2024,6,25000,40.5,SUV,Nissan
2024,6,45000,42.7,Hatchback,Subaru
2024,6,22000,33.4,SUV,Kia
2024,6,32000,25.8,SUV,Hyundai
2024,6,45000,15.3,Sedan,BMW
2024,6,22000,18.1,Convertible,BMW
2024,6,40000,42.2,SUV,Hyundai
2024,6,70000,23.2,SUV,Tesla
2024,6,70000,33.6,Sedan,Audi
2024,6,25000,35.7,SUV,Ford
2024,6,120000,32.1,Sedan,Tesla
2024,6,20000,48.3,Sedan,Hyundai
2024,6,15000,34.4,Convertible,Mazda
2024,6,120000,20.1,SUV,Audi
2024,6,42000,24.4,SUV,Hyundai
2024,6,32000,42.2,Coupe,Audi
2024,6,32000,33.2,Sedan,Volkswagen
2024,6,20000,39.6,Pickup,Toyota
2024,6,40000,29.3,Hatchback,Hyundai
2024,6,65000,23.0,Pickup,Toyota
2024,6,60000,32.4,SUV,BMW
2024,6,60000,41.2,SUV,BMW
2024,6,48000,33.9,Sedan,Audi
2024,6,40000,24.2,Sedan,Volkswagen
2024,6,30000,18.9,Coupe,Toyota
2024,6,90000,32.2,SUV,BMW
2024,7,120000,23.0,Coupe,Audi
2024,7,100000,37.8,Convertible,Audi
2024,7,45000,17.0,Coupe,Honda
2024,7,30000,49.7,Sedan,Hyundai
2024,7,120000,21.1,SUV,Mercedes
2024,7,65000,24.3,Sedan,Honda
2024,7,75000,37.8,Pickup,BMW
2024,7,65000,22.0,Sedan,Honda
2024,7,120000,25.7,Convertible,Tesla
2024,7,30000,18.0,Coupe,Toyota
2024,7,75000,33.7,SUV,Tesla
2024,7,15000,15.9,Pickup,Chevrolet
2024,7,30000,38.1,Convertible,Mazda
2024,7,65000,38.6,Sedan,Honda
2024,7,30000,44.6,SUV,Nissan
2024,7,32000,33.9,Coupe,BMW
2024,7,75000,21.5,Hatchback,Audi
2024,7,90000,23.1,Hatchback,BMW
2024,7,45000,22.6,Hatchback,BMW
2024,7,55000,34.8,Sedan,BMW
2024,7,15000,36.6,Sedan,Kia
2024,7,22000,29.5,Pickup,Toyota
2024,7,90000,34.3,Sedan,Audi
2024,7,25000,20.9,Sedan,Toyota
2024,7,20000,36.7,Sedan,Toyota
2024,7,50000,36.0,Sedan,Honda
2024,7,40000,50.0,Sedan,Hyundai
2024,7,100000,19.1,SUV,Mercedes
2024,7,55000,30.4,Pickup,Toyota
2024,7,40000,36.7,SUV,Toyota
2024,7,75000,31.1,SUV,Mercedes
2024,7,65000,36.6,Pickup,Honda
2024,7,70000,43.6,Hatchback,BMW
2024,7,55000,36.2,Sedan,Audi
2024,7,60000,43.9,SUV,Audi
2024,7,48000,18.8,SUV,Audi
2024,7,60000,21.8,Sedan,Audi
2024,7,38000,28.5,SUV,Ford
2024,7,90000,36.1,SUV,Tesla
2024,7,40000,38.8,Pickup,Toyota
2024,7,75000,38.7,SUV,Mercedes
2024,7,75000,46.3,Sedan,Tesla
2024,7,80000,47.7,Hatchback,Mercedes
2024,7,42000,22.7,Coupe,Audi
2024,7,25000,30.7,Sedan,Toyota
2024,7,40000,33.4,SUV,Nissan
2024,7,90000,47.1,Coupe,Tesla
2024,7,28000,15.2,Sedan,Volkswagen
2024,7,28000,36.7,Sedan,Honda
2024,7,50000,26.6,SUV,Honda
2024,7,90000,39.9,SUV,Mercedes
2024,7,40000,37.3,SUV,Kia
2024,7,55000,44.0,SUV,Honda
2024,7,75000,46.7,Sedan,BMW
2024,7,28000,40.7,SUV,Ford
2024,7,25000,32.2,Convertible,Mazda
2024,7,65000,17.6,Sedan,Subaru
2024,7,80000,31.5,Convertible,Tesla
2024,7,32000,44.8,SUV,Honda
2024,7,100000,24.5,Sedan,Mercedes
2024,7,40000,44.4,Convertible,Mazda
2024,7,28000,15.2,Sedan,Hyundai
2024,7,50000,28.1,SUV,BMW
2024,7,22000,28.8,SUV,Toyota
2024,7,22000,41.2,Convertible,Mazda
2024,7,38000,26.2,SUV,Hyundai
2024,7,22000,25.5,Coupe,Hyundai
2024,7,15000,28.3,Hatchback,Honda
2024,7,80000,27.4,Sedan,Audi
2024,7,25000,17.8,SUV,Toyota
2024,7,38000,33.0,Convertible,Mazda
2024,7,100000,40.7,Pickup,Tesla
2024,7,100000,24.5,Convertible,Mercedes
2024,7,32000,37.9,Convertible,BMW
2024,7,18000,39.7,SUV,Hyundai
2024,7,60000,32.5,Hatchback,Toyota
2024,7,35000,41.3,Pickup,Ford
2024,7,75000,42.1,SUV,Mercedes
2024,7,70000,40.7,Sedan,Tesla
2024,7,75000,45.1,SUV,Mercedes
2024,8,22000,40.7,SUV,Nissan
2024,8,90000,37.1,Pickup,Mercedes
2024,8,55000,18.2,SUV,Subaru
2024,8,100000,20.5,Pickup,Mercedes
2024,8,60000,39.6,SUV,BMW
2024,8,38000,32.8,Sedan,Toyota
2024,8,32000,20.2,SUV,Hyundai
2024,8,20000,45.9,Sedan,Toyota
2024,8,120000,48.6,Sedan,Tesla
2024,8,75000,40.6,SUV,Audi
2024,8,42000,26.9,SUV,Honda
2024,8,48000,28.0,SUV,Audi
2024,8,120000,26.6,Sedan,Tesla
2024,8,20000,21.4,SUV,Nissan
2024,8,25000,37.3,Coupe,Audi
2024,8,80000,19.9,SUV,Tesla
2024,8,42000,31.8,Sedan,Volkswagen
2024,8,25000,21.7,SUV,Nissan
2024,8,22000,29.8,Sedan,Toyota
2024,8,30000,35.0,SUV,Hyundai
2024,8,45000,24.3,Coupe,Honda
2024,8,35000,34.1,SUV,Hyundai
2024,8,28000,44.9,Sedan,Hyundai
2024,8,35000,26.0,Sedan,Hyundai
2024,8,48000,46.5,Pickup,BMW
2024,8,20000,42.7,Sedan,Hyundai
2024,8,28000,23.7,Hatchback,Kia
2024,8,100000,44.1,Coupe,Mercedes
2024,8,35000,17.3,Sedan,Toyota
2024,8,35000,47.2,SUV,Honda
2024,8,60000,40.0,Coupe,Subaru
2024,8,40000,29.2,SUV,Toyota
2024,8,38000,36.9,Sedan,Kia
2024,8,48000,21.8,SUV,Toyota
2024,8,45000,49.5,SUV,BMW
2024,8,120000,42.9,SUV,Tesla
2024,8,48000,30.0,SUV,Honda
2024,8,15000,49.2,Hatchback,Hyundai
2024,8,50000,17.9,Sedan,Toyota
2024,8,38000,30.8,SUV,Hyundai
2024,8,48000,45.7,SUV,Subaru
2024,8,18000,41.9,SUV,Toyota
2024,8,75000,15.4,SUV,Mercedes
2024,8,32000,23.9,Convertible,BMW
2024,8,75000,29.8,Coupe,Audi
2024,8,45000,39.5,SUV,Audi
2024,8,60000,21.0,Sedan,BMW
2024,8,65000,41.8,SUV,Honda
2024,8,50000,30.3,Hatchback,BMW
2024,8,48000,40.0,Sedan,Subaru
2024,8,90000,37.7,Hatchback,BMW
2024,8,55000,48.2,Coupe,BMW
2024,8,50000,29.7,Pickup,Honda
2024,8,25000,45.8,SUV,Kia
2024,8,32000,25.1,Coupe,Toyota
2024,8,60000,19.0,SUV,Audi
2024,8,40000,19.9,Convertible,Mazda
2024,8,100000,18.5,SUV,Audi
2024,8,120000,17.5,Pickup,BMW
2024,8,30000,41.9,Sedan,Honda
2024,8,15000,45.9,Coupe,Audi
2024,8,42000,20.8,Sedan,Toyota
2024,8,32000,29.4,SUV,Honda
2024,8,55000,31.8,Sedan,BMW
2024,8,25000,15.4,Convertible,BMW
2024,8,100000,48.2,Pickup,Audi
2024,8,90000,47.3,Coupe,BMW
2024,8,60000,16.3,Coupe,BMW
2024,8,40000,36.1,Pickup,Toyota
2024,8,120000,42.7,Pickup,Mercedes
2024,8,45000,44.6,Sedan,BMW
2024,8,38000,45.7,SUV,Nissan
2024,8,38000,40.6,Sedan,Kia
2024,8,20000,40.4,Sedan,Honda
2024,8,40000,32.2,Hatchback,Toyota
2024,8,120000,45.0,Sedan,Tesla
2024,8,30000,20.4,SUV,Hyundai
2024,8,45000,15.8,Convertible,Subaru
2024,8,45000,40.5,Coupe,Toyota
2024,8,28000,24.5,Sedan,Toyota
2024,9,40000,40.6,SUV,Nissan
2024,9,90000,25.2,Pickup,Tesla
2024,9,28000,37.2,SUV,Toyota
2024,9,42000,36.4,Hatchback,Kia
2024,9,45000,22.5,Sedan,Audi
2024,9,30000,49.5,SUV,Honda
2024,9,60000,29.8,Sedan,Audi
2024,9,55000,37.7,Sedan,BMW
2024,9,70000,42.7,Sedan,Mercedes
2024,9,100000,20.2,Sedan,Mercedes
2024,9,40000,16.0,Sedan,Honda
2024,9,28000,37.5,Sedan,Hyundai
2024,9,75000,43.5,Sedan,Mercedes
2024,9,55000,16.7,SUV,Toyota
2024,9,120000,36.9,SUV,Audi
2024,9,22000,19.3,SUV,Honda
2024,9,42000,30.3,SUV,Toyota
2024,9,32000,46.2,Sedan,Toyota
2024,9,38000,41.4,Hatchback,Hyundai
2024,9,42000,26.6,Sedan,Nissan
2024,9,22000,35.7,SUV,Hyundai
2024,9,22000,40.1,Sedan,Honda
2024,9,80000,21.5,Sedan,Tesla
2024,9,38000,23.9,SUV,Toyota
2024,9,20000,44.3,Hatchback,Toyota
2024,9,60000,39.1,SUV,Audi
2024,9,80000,34.4,Sedan,Audi
2024,9,65000,35.8,Coupe,Audi
2024,9,90000,26.5,SUV,BMW
2024,9,120000,39.9,SUV,Mercedes
2024,9,55000,27.9,SUV,BMW
2024,9,35000,40.9,SUV,Toyota
2024,9,90000,20.2,Hatchback,Tesla
2024,9,50000,27.2,Coupe,Audi
2024,9,90000,45.7,Pickup,BMW
2024,9,42000,43.4,Coupe,Hyundai
2024,9,38000,24.0,SUV,Toyota
2024,9,30000,24.6,Pickup,Ford
2024,9,38000,36.2,Sedan,Nissan
2024,9,45000,19.7,Sedan,Honda
2024,9,100000,43.4,Convertible,Tesla
2024,9,45000,29.3,SUV,Honda
2024,9,75000,43.8,Convertible,BMW
2024,9,20000,21.4,SUV,Honda
2024,9,120000,24.5,SUV,Mercedes
2024,9,48000,20.6,SUV,Audi
2024,9,22000,33.9,Sedan,Nissan
2024,9,35000,39.2,Coupe,Hyundai
2024,9,40000,34.0,Sedan,Honda
2024,9,20000,42.1,Pickup,Toyota
2024,9,22000,44.3,SUV,Nissan
2024,9,22000,28.0,Coupe,BMW
2024,9,50000,21.8,SUV,Honda
2024,9,38000,20.9,SUV,Honda
2024,9,48000,39.8,Coupe,Toyota
2024,9,40000,44.2,Convertible,Mazda
2024,9,20000,44.4,Convertible,BMW
2024,9,60000,47.1,Sedan,Toyota
2024,9,30000,29.8,Sedan,Toyota
2024,9,38000,24.4,SUV,Kia
2024,9,48000,23.7,Convertible,BMW
2024,9,75000,45.9,Hatchback,Tesla
2024,9,35000,16.7,SUV,Toyota
2024,9,100000,38.3,Sedan,Tesla
2024,9,75000,33.8,SUV,Mercedes
2024,9,15000,25.2,Convertible,Mazda
2024,9,20000,37.3,Pickup,Ford
2024,9,35000,29.9,Pickup,Toyota
2024,9,22000,31.9,Sedan,Hyundai
2024,9,70000,38.0,SUV,Mercedes
2024,9,22000,29.1,SUV,Toyota
2024,9,100000,21.0,Convertible,Mercedes
2024,9,50000,23.8,SUV,Subaru
2024,9,42000,48.4,Coupe,Audi
2024,9,42000,16.7,Pickup,Chevrolet
2024,9,28000,43.1,Convertible,Ford
2024,9,65000,16.6,SUV,Subaru
2024,9,38000,19.2,Pickup,Toyota
2024,9,15000,37.8,SUV,Honda
2024,9,90000,15.0,Sedan,Tesla
2024,10,65000,42.2,Sedan,BMW
2024,10,65000,29.5,SUV,Audi
2024,10,90000,22.9,Coupe,BMW
2024,10,25000,28.9,Sedan,Toyota
2024,10,100000,46.6,SUV,BMW
2024,10,50000,37.8,Convertible,Toyota
2024,10,15000,37.5,SUV,Toyota
2024,10,30000,38.2,Pickup,Chevrolet
2024,10,100000,23.6,Sedan,Mercedes
2024,10,20000,29.1,Sedan,Honda
2024,10,42000,36.4,Coupe,Audi
2024,10,65000,15.5,Hatchback,Subaru
2024,10,80000,32.8,Sedan,Tesla
2024,10,75000,29.1,Hatchback,Tesla
2024,10,32000,42.0,Pickup,Chevrolet
2024,10,30000,32.2,SUV,Toyota
2024,10,60000,38.0,SUV,Subaru
2024,10,15000,47.6,Sedan,Honda
2024,10,48000,15.6,Sedan,Audi
2024,10,42000,17.0,Convertible,Mazda
2024,10,28000,50.0,Pickup,Ford
2024,10,30000,17.9,SUV,Hyundai
2024,10,32000,38.5,SUV,Nissan
2024,10,120000,17.3,SUV,Audi
2024,10,75000,33.6,Sedan,BMW
2024,10,40000,19.5,Sedan,Nissan
2024,10,20000,22.7,Sedan,Honda
2024,10,18000,33.6,Sedan,Nissan
2024,10,28000,27.6,Hatchback,Toyota
2024,10,28000,18.8,SUV,Toyota
2024,10,48000,31.3,SUV,Subaru
2024,10,65000,23.0,Sedan,BMW
2024,10,30000,31.5,Pickup,Ford
2024,10,22000,15.3,Hatchback,Toyota
2024,10,50000,22.0,Sedan,Subaru
2024,10,45000,46.8,SUV,Audi
2024,10,70000,43.9,SUV,Tesla
2024,10,48000,41.9,Pickup,BMW
2024,10,55000,35.7,Pickup,Honda
2024,10,70000,25.7,SUV,BMW
2024,10,20000,24.4,Sedan,Toyota
2024,10,48000,28.3,SUV,Honda
2024,10,75000,45.9,Sedan,BMW
2024,10,45000,30.7,Hatchback,Honda
2024,10,20000,21.8,SUV,Ford
2024,10,40000,20.2,SUV,Kia
2024,10,18000,48.8,Hatchback,Kia
2024,10,55000,30.0,Sedan,Honda
2024,10,100000,31.4,SUV,BMW
2024,10,30000,38.2,Sedan,Honda
2024,10,50000,27.5,Coupe,Toyota
2024,10,28000,43.2,SUV,Hyundai
2024,10,75000,30.4,Sedan,BMW
2024,10,70000,41.3,Coupe,Audi
2024,10,45000,24.0,Convertible,Toyota
2024,10,18000,32.9,SUV,Kia
2024,10,25000,28.1,SUV,Hyundai
2024,10,50000,18.3,Convertible,Honda
2024,10,80000,18.7,Sedan,Mercedes
2024,10,38000,18.0,Sedan,Toyota
2024,10,70000,27.3,Sedan,BMW
2024,10,18000,44.8,SUV,Hyundai
2024,10,100000,21.7,Sedan,BMW
2024,10,100000,44.8,SUV,BMW
2024,10,50000,23.8,Convertible,Toyota
2024,10,65000,27.6,SUV,Subaru
2024,10,20000,23.1,Coupe,Toyota
2024,10,48000,44.2,Coupe,Toyota
2024,10,55000,39.0,Sedan,Audi
2024,10,55000,29.8,SUV,Subaru
2024,10,45000,40.8,Hatchback,Audi
2024,10,40000,40.6,Sedan,Hyundai
2024,10,40000,26.6,Pickup,Toyota
2024,10,28000,16.6,SUV,Ford
2024,10,28000,45.7,Sedan,Hyundai
2024,10,32000,29.2,Sedan,Hyundai
2024,10,22000,27.0,Sedan,Nissan
2024,10,42000,33.8,SUV,Kia
2024,10,15000,45.7,SUV,Toyota
2024,10,60000,42.9,SUV,Audi
2024,11,60000,21.8,Hatchback,BMW
2024,11,15000,20.2,Sedan,Hyundai
2024,11,75000,48.3,Sedan,BMW
2024,11,120000,32.4,Sedan,Mercedes
2024,11,40000,36.6,SUV,Nissan
2024,11,20000,15.6,Sedan,Kia
2024,11,28000,36.5,Coupe,Audi
2024,11,20000,40.1,Sedan,Kia
2024,11,32000,33.2,SUV,Toyota
2024,11,35000,18.6,Convertible,BMW
2024,11,45000,34.5,Sedan,Toyota
2024,11,38000,23.5,Pickup,Ford
2024,11,50000,29.0,Sedan,Toyota
2024,11,30000,26.0,Sedan,Toyota
2024,11,70000,33.2,Hatchback,Tesla
2024,11,60000,47.9,Coupe,Audi
2024,11,38000,43.4,SUV,Honda
2024,11,40000,17.1,SUV,Nissan
2024,11,55000,44.0,Convertible,Honda
2024,11,45000,27.1,SUV,Audi
2024,11,35000,23.2,Convertible,BMW
2024,11,35000,31.0,Hatchback,Honda
2024,11,120000,45.5,SUV,Tesla
2024,11,32000,32.1,SUV,Nissan
2024,11,120000,27.5,Sedan,Mercedes
2024,11,55000,25.2,SUV,BMW
2024,11,28000,22.5,Pickup,Ford
2024,11,40000,17.2,Convertible,Mazda
2024,11,90000,29.0,Pickup,BMW
2024,11,35000,35.8,Sedan,Kia
2024,11,25000,37.1,Sedan,Toyota
2024,11,50000,22.9,Sedan,Audi
2024,11,70000,44.7,Coupe,Audi
2024,11,120000,43.9,SUV,BMW
2024,11,42000,48.0,Coupe,BMW
2024,11,100000,43.1,Sedan,Audi
2024,11,42000,27.2,SUV,Kia
2024,11,18000,15.9,Convertible,BMW
2024,11,90000,28.8,Hatchback,BMW
2024,11,100000,40.4,SUV,BMW
2024,11,30000,31.0,SUV,Honda
2024,11,55000,23.9,Convertible,Audi
2024,11,75000,26.8,SUV,Mercedes
2024,11,30000,46.7,Hatchback,Honda
2024,11,80000,38.1,Sedan,BMW
2024,11,70000,31.1,Coupe,BMW
2024,11,55000,40.9,SUV,Subaru
2024,11,25000,24.4,Hatchback,Volkswagen
2024,11,80000,40.1,SUV,Audi
2024,11,100000,15.2,Coupe,Audi
2024,11,28000,47.5,SUV,Honda
2024,11,48000,45.0,Pickup,BMW
2024,11,48000,24.2,Convertible,Subaru
2024,11,22000,43.8,Sedan,Hyundai
2024,11,48000,42.1,Coupe,Subaru
2024,11,35000,48.7,SUV,Kia
2024,11,32000,24.7,SUV,Ford
2024,11,65000,19.8,Sedan,Audi
2024,11,65000,16.1,Coupe,BMW
2024,11,55000,47.0,SUV,BMW
2024,11,40000,38.5,Sedan,Volkswagen
2024,11,40000,29.5,Sedan,Hyundai
2024,11,25000,31.8,SUV,Hyundai
2024,11,15000,48.5,Sedan,Hyundai
2024,11,35000,46.1,Pickup,Chevrolet
2024,11,22000,45.0,Sedan,Toyota
2024,11,55000,28.8,Sedan,BMW
2024,11,45000,47.0,Sedan,Toyota
2024,11,65000,42.1,SUV,BMW
2024,11,55000,34.1,SUV,Audi
2024,11,120000,36.8,Pickup,Mercedes
2024,11,75000,39.7,SUV,Mercedes
2024,11,40000,46.8,SUV,Honda
2024,11,15000,45.3,Hatchback,Honda
2024,11,80000,36.8,Hatchback,Tesla
2024,11,75000,26.9,SUV,Mercedes
2024,11,35000,30.9,Hatchback,Volkswagen
2024,11,40000,15.4,Convertible,Ford
2024,11,50000,25.6,Convertible,BMW
2024,11,50000,21.0,Sedan,Honda
2024,12,70000,33.1,Coupe,Tesla
2024,12,120000,36.9,Sedan,Mercedes
2024,12,60000,43.1,Hatchback,Audi
2024,12,55000,47.3,SUV,Subaru
2024,12,28000,37.6,Sedan,Toyota
2024,12,22000,26.8,Coupe,Toyota
2024,12,25000,30.5,Coupe,Audi
2024,12,40000,25.6,SUV,Honda
2024,12,65000,29.0,Sedan,Toyota
2024,12,38000,34.3,Sedan,Toyota
2024,12,55000,17.0,Sedan,Honda
2024,12,42000,40.4,Sedan,Hyundai
2024,12,25000,18.4,SUV,Toyota
2024,12,50000,30.8,SUV,Subaru
2024,12,90000,36.8,Hatchback,Audi
2024,12,40000,48.3,Hatchback,Honda
2024,12,75000,22.0,Hatchback,Tesla
2024,12,90000,41.6,SUV,Mercedes
2024,12,32000,23.5,SUV,Honda
2024,12,70000,20.9,SUV,BMW
2024,12,30000,26.9,SUV,Hyundai
2024,12,38000,16.1,Coupe,Hyundai
2024,12,100000,41.5,Pickup,Audi
2024,12,15000,27.3,Pickup,Chevrolet
2024,12,15000,42.1,Convertible,Mazda
2024,12,120000,32.7,Coupe,Audi
2024,12,18000,47.6,SUV,Hyundai
2024,12,100000,24.3,Sedan,BMW
2024,12,18000,26.8,Sedan,Toyota
2024,12,42000,17.8,SUV,Honda
2024,12,35000,30.4,SUV,Honda
2024,12,38000,44.9,Sedan,Toyota
2024,12,75000,20.2,Sedan,BMW
2024,12,35000,32.5,Sedan,Volkswagen
2024,12,65000,28.1,Convertible,Audi
2024,12,35000,43.9,Hatchback,Kia
2024,12,70000,35.3,Hatchback,BMW
2024,12,120000,27.7,Sedan,Mercedes
